Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2002,55.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2002,46.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2002,57.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2003,55.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2003,43,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2003,49.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2003,54.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2003,45.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2003,43.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2003,48.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2003,47.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2003,54.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2004,52.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2004,53.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2004,45.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2004,48,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2004,46,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2004,41.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2004,41,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2004,51.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2004,44,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2005,57.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2005,57.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2005,57,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2005,56.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2005,55.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2005,57.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2005,56.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2005,58,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2005,58,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2006,55.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2006,56.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2006,55.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2006,56.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2006,56.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2006,54.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2006,54.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2006,55.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2006,56.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2007,54.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2007,55,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2007,53.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2007,54.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2007,54.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2007,54.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2007,53.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2007,53.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2007,52.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2008,51.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2008,51.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2008,53.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2008,52.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2008,52.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2008,51.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2008,50.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2008,52.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2008,52.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2009,51,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2009,51.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2009,50.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2009,51.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2009,50.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2009,49.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2009,52.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2009,51.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2009,50.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2010,49,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2010,50.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2010,48.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2010,47.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2010,49.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2010,50.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2010,49.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2010,49.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2010,48.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2011,47.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2011,47.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2011,48.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2011,46.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2011,47.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2011,48.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2011,46.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2011,46.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2011,45.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2012,46.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2012,44,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2012,45.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2012,44.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2012,44,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2012,44.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2012,45,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2012,45.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2012,43.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2013,43.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2013,43.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2013,42.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2013,42.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2013,44.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2013,41.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2013,43.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2013,44.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2013,42.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2014,40.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2014,43,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2014,40.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2014,39.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2014,41.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2014,41.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2014,41.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",199,Least Developed Countries (LDCs),2014,42.2,,,
